"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005206",205.917574446821,0.248701748067448,1.11727907315556,0.22259590646859,0.823850022689569,0.998874987290562
"ENSG00000005243",184.973655578442,-7.26713801221482,2.97399212948181,-2.44356329667928,0.0145430182594313,0.308273273883022
"ENSG00000005339",1541.65186399206,0.818472189492493,0.855725557797182,0.95646575240713,0.338836978985586,0.998874987290562
"ENSG00000005379",535.021710098474,7.70189287208608,3.42721011855392,2.24727769983821,0.0246222851414601,0.404254856428992
"ENSG00000005381",47.3513628673057,0.398156975053169,5.40999141777035,0.0735966001249709,0.941331376511424,NA
"ENSG00000005513",182.425741708393,3.72005107816452,3.89513982102568,0.955049433163851,0.339552699004303,0.998874987290562
"ENSG00000005893",81.320245479408,-1.82912626046628,1.55569710849715,-1.17575988955412,0.239690838878804,0.95071916955813
"ENSG00000006007",465.603855882841,-0.123157150997475,0.919597421344934,-0.133925072144455,0.893461824175051,0.998874987290562
"ENSG00000006015",70.9833331463775,-0.293714656407233,1.26448391058649,-0.232280263867496,0.816320340425259,NA
"ENSG00000006016",211.223105145653,4.20549045175894,3.02560957542845,1.38996468212969,0.164539602299625,0.880272470644067
"ENSG00000006025",137.672779703161,-0.0839887392061396,1.8682834506416,-0.0449550303393719,0.964143153279177,0.998874987290562
"ENSG00000006042",39.7063272103808,-7.36641460956796,2.82950757492981,-2.60342636112246,0.00922970928930018,NA
"ENSG00000006047",179.754298529209,9.05020866734713,4.99630056057543,1.81138195303142,0.0700817475904168,0.627459434412626
"ENSG00000006062",217.13902672702,-0.752616033669766,1.70038886150195,-0.442614069469368,0.658044906401433,0.998874987290562
"ENSG00000006071",517.458581621927,7.42569219152744,4.84095244078974,1.53393206860674,0.125046365684342,0.794044422095574
"ENSG00000006074",40.384363753767,0.398150648630538,7.81310704966453,0.0509593233651692,0.959357933661637,NA
"ENSG00000006116",112.405328535814,0.398152040682398,7.3520520194216,0.0541552262729666,0.95681149256099,0.998874987290562
"ENSG00000006118",1328.13641505939,1.91113453557078,2.2070083856344,0.865938955198593,0.386523639005561,0.998874987290562
"ENSG00000006125",1072.0484256248,0.52967303768302,1.13650020705286,0.466056261491189,0.641175229705508,0.998874987290562
"ENSG00000006194",277.462758620478,0.0894100784637211,0.617301800519686,0.144840138791835,0.884837090188016,0.998874987290562
"ENSG00000006210",598.405781877641,2.28836721224329,2.54013183538138,0.900885214054139,0.367649353554464,0.998874987290562
"ENSG00000006283",84.2712960002805,0.398156402970797,5.66934999093764,0.0702296389545968,0.944010884085886,0.998874987290562
"ENSG00000006327",303.419884765606,-0.401465390965998,2.68032221996902,-0.149782510466461,0.880936208308464,0.998874987290562
"ENSG00000006432",212.572310774136,1.843469164116,2.11672735771433,0.870905342342533,0.383805839565661,0.998874987290562
"ENSG00000006712",312.414981598265,0.483892590072316,0.59401232664331,0.814617085148271,0.41529152767536,0.998874987290562
"ENSG00000006740",462.398096767691,3.66493433815221,2.72343119272703,1.34570476681749,0.178397748468334,0.887467140421966
"ENSG00000006757",107.474301625628,1.81873612071753,1.61748960883266,1.12441904466398,0.26083529646226,0.964286652503459
"ENSG00000006831",892.033940315285,-0.40652262221671,1.23938680778832,-0.328003025094439,0.742909375354629,0.998874987290562
"ENSG00000007038",34.4142051719959,0.39815265916613,7.13765678566929,0.0557819843573209,0.955515486995015,NA
"ENSG00000007047",270.78926048491,-0.465775457912845,0.900647189013334,-0.517156399969566,0.605046985106752,0.998874987290562
"ENSG00000007080",1003.4877072233,-0.369176303378805,0.86572164731148,-0.426437648319516,0.66978897295924,0.998874987290562
"ENSG00000007168",111.948559781802,-0.672997883598202,0.98870351553881,-0.680687256615489,0.496069401467971,0.998874987290562
"ENSG00000007202",1625.55440816349,1.43743416243484,0.673893030798812,2.13303016464044,0.0329222517891959,0.468906269464082
"ENSG00000007237",4670.91521270901,-7.91252051598178,3.49779170769753,-2.26214742820987,0.0236882961341426,0.400190233733869
"ENSG00000007255",183.582391224129,2.94690287839807,1.23534520553681,2.38548938805936,0.0170564144652151,0.336185848536127
"ENSG00000007264",59.6096707221143,7.54787034641045,3.06098838761778,2.46582782768562,0.0136697022736008,NA
"ENSG00000007312",57.0689687830701,0.398155962584064,5.86119010862474,0.0679309074104554,0.945840635017075,NA
"ENSG00000007314",401.464410446208,-2.04448784892246,5.41459648274135,-0.37758822018208,0.705736516912676,0.998874987290562
"ENSG00000007376",223.140812359818,-0.430800305894743,1.04410631813496,-0.412601952897155,0.679898270216026,0.998874987290562
"ENSG00000007520",316.472670725767,-0.261497010402648,0.660577719355741,-0.395861081505572,0.692207513129497,0.998874987290562
"ENSG00000007866",73.5159614353652,0.937798006941093,2.67507508440728,0.350568854088401,0.725911826157071,NA
"ENSG00000007944",87.8012009839499,0.531745376114556,1.47889713244041,0.359555350031068,0.7191796788464,0.998874987290562
"ENSG00000008018",187.98409691127,-0.549369430174903,1.12923845855807,-0.486495501469545,0.626615894057955,0.998874987290562
"ENSG00000008056",1721.89858952543,0.135128021472361,3.90766397932371,0.0345802561805091,0.972414445368492,0.999567073577563
"ENSG00000008283",356.311456555262,0.684567969791776,1.88231357192601,0.363684340378695,0.71609373831636,0.998874987290562
"ENSG00000008382",225.207483367672,-1.18952916046967,0.747465417993784,-1.59141698309254,0.111515764769726,0.764325511548694
"ENSG00000008394",807.324670553079,2.12719271150733,2.87326807666325,0.740339103331303,0.459094259514181,0.998874987290562
"ENSG00000008405",47.6878508489218,1.34157735605539,1.60547285184375,0.835627556401652,0.403364461343611,NA
"ENSG00000008441",4892.78393287716,-4.26431120175747,2.06539381732395,-2.06464799399979,0.0389563186283281,0.502158500509815
"ENSG00000008735",426.349698861886,-0.0359328102143567,3.34979983025659,-0.0107268529569435,0.991441373773555,0.999585647554296
"ENSG00000009830",75.6235081934262,-0.68078825754843,0.924759380463952,-0.736178807082636,0.461621887889716,NA
"ENSG00000009844",51.0994423223756,-0.806951265562249,0.932542923971354,-0.865323455702975,0.386861280301599,NA
"ENSG00000010219",110.575733478427,0.255558253697756,1.10161350821808,0.231985403039524,0.816549351254839,0.998874987290562
"ENSG00000010244",416.463544114136,0.146268919187962,0.682797192208717,0.214220153300294,0.830375380797823,0.998874987290562
"ENSG00000010278",461.687436068901,-0.34013485937083,1.99913266791499,-0.170141214152423,0.864899081803576,0.998874987290562
"ENSG00000010292",258.119142177106,-1.36885780810206,1.8035029750985,-0.758999473248606,0.447852871889857,0.998874987290562
"ENSG00000010295",95.4627191273756,0.398160590621839,3.32973764335601,0.119577165911647,0.90481810887729,0.998874987290562
"ENSG00000010361",79.2474663168451,-2.35834116722953,1.22511648836472,-1.92499341052656,0.0542301826229882,0.573936099426625
"ENSG00000010610",180.505299281273,-4.62944789081126,3.84301611121941,-1.2046392096291,0.228342613142204,0.940793337165761
"ENSG00000011028",623.709375121548,-1.10433181633214,3.04302657011154,-0.362905742322078,0.716675297021233,0.998874987290562
"ENSG00000011105",76.2566236294323,0.994264063912618,1.88231115857983,0.528214508733386,0.597350460433863,NA
"ENSG00000011132",78.3845559731611,-0.659552230260496,1.17094254628601,-0.563266090511838,0.573253704893296,0.998874987290562
"ENSG00000011143",67.8745342142272,1.13512758931828,1.1966131100962,0.948617042334611,0.342815420045083,NA
"ENSG00000011243",991.574045910888,1.64430478688242,1.16584083621277,1.41040246301883,0.158420878546224,0.861538228668257
"ENSG00000011304",953.370816278044,0.229156273288962,1.44243501184431,0.158867658790367,0.873773141587989,0.998874987290562
"ENSG00000011347",1502.77191833092,10.7273520646742,2.73936271488889,3.91600280107824,9.0029202114393e-05,0.0311524579120523
"ENSG00000011405",173.843755502989,0.15821192501549,1.03211763718786,0.153288655590228,0.87817064647504,0.998874987290562
"ENSG00000011451",393.618385190187,1.47121009878008,0.814206500699782,1.80692502149716,0.0707739705986168,0.627459434412626
"ENSG00000011465",329.4897891496,0.398157506118561,5.15756750093031,0.0771986999776044,0.938465475829823,0.998874987290562
"ENSG00000011478",112.113539805606,-1.41108089921551,1.06970418439645,-1.31913188692599,0.187125024536334,0.891838693099214
"ENSG00000011600",209.211119454688,0.398158057056084,4.88192318657633,0.0815576242884948,0.934998499901506,0.998874987290562
"ENSG00000011638",378.903493185379,-0.667925571876227,1.56134029621551,-0.427789876105287,0.668804108304731,0.998874987290562
"ENSG00000012061",263.101270585584,-0.705124752281433,0.852593932417207,-0.827034682597751,0.408217403805792,0.998874987290562
"ENSG00000012124",85.6389593275543,-5.8871973281018,3.48800345046367,-1.6878416009936,0.0914416394289035,0.704562712189429
"ENSG00000012174",43.7344095892931,0.568087467879159,1.09044286690072,0.520969493334197,0.60238802316301,NA
"ENSG00000012660",38.7056255048888,1.55622459136554,1.99670024274547,0.779398208128491,0.435745179047625,NA
"ENSG00000012822",1531.14721773908,-0.287016985467031,1.54632528150777,-0.185612295743604,0.852748810519971,0.998874987290562
"ENSG00000012963",254.415569167399,-0.0616625955268599,0.881716414074243,-0.0699347256584788,0.944245613703709,0.998874987290562
"ENSG00000012983",123.055368604281,0.107906899482572,0.718282951551122,0.150228958169686,0.88058397983179,0.998874987290562
"ENSG00000013016",858.185314598804,-2.30497415774495,2.42278541536037,-0.951373630999879,0.341414741252372,0.998874987290562
"ENSG00000013275",959.391305400999,-1.06241076855723,0.719181669051095,-1.47724951048739,0.139608766582259,0.830345253584288
"ENSG00000013306",963.4299768188,0.839919803888784,1.14963537426716,0.730596694125036,0.46502553188811,0.998874987290562
"ENSG00000013364",1174.05429152946,-2.39926094980784,1.90094386620349,-1.26214192457959,0.206897721706832,0.906063937315483
"ENSG00000013503",87.3932638315699,-0.284096760942013,0.992022005303112,-0.286381511119008,0.774585933953784,0.998874987290562
"ENSG00000013523",55.96101263958,1.78643236402407,1.08216214433615,1.65079916477762,0.0987795907523168,NA
"ENSG00000013583",350.2064573772,1.3858130886198,1.38051887808488,1.00383494251253,0.315458178828905,0.998874987290562
"ENSG00000013588",162.532922204748,-1.04604815269213,3.83005183597545,-0.273115925708017,0.784764105012756,0.998874987290562
"ENSG00000013725",40.2774692686656,4.4257712438702,4.32278924953185,1.02382304303859,0.305918864398135,NA
"ENSG00000014138",135.002485574375,-0.119991828475393,1.55052457850752,-0.077387891903586,0.938314972757172,0.998874987290562
"ENSG00000014164",340.944588631529,0.121525918312491,1.04125258350312,0.116711276627653,0.907088853894847,0.998874987290562
"ENSG00000014216",1543.98798330001,0.879892742640161,1.18441961371171,0.742889371683718,0.457548660917327,0.998874987290562
"ENSG00000015413",105.752218093759,0.398150614304562,7.82413273267566,0.0508875076520339,0.959415160062647,0.998874987290562
"ENSG00000015592",63.4274574389336,0.398152393171241,7.23064219121543,0.0550645962892425,0.956087001399839,NA
"ENSG00000016490",151.039192636509,-2.0444310300655,9.89013646050988,-0.206714137689471,0.836233115590201,0.998874987290562
"ENSG00000017373",1471.7595819739,4.2198546546823,3.37727930354584,1.24948346743245,0.211488296655318,0.915036538033732
"ENSG00000017797",99.8249342331652,0.0282131847602239,1.18163130100738,0.0238764703813882,0.980951142847366,0.999567073577563
"ENSG00000018236",212.251518297062,6.01068527229267,4.5442653235053,1.32269681552314,0.18593622297906,0.891577209587711
"ENSG00000019144",298.330326058254,-2.96773845025337,1.73549364110942,-1.71002553968232,0.0872611503974014,0.698083740275323
"ENSG00000019505",375.42724186443,0.398156506852446,5.62314333675375,0.0708067504255195,0.943551559249632,0.998874987290562
"ENSG00000019549",56.9402743880985,-10.3112513889039,3.32780460168088,-3.09851467351648,0.00194493338535083,NA
"ENSG00000019582",892.326496385296,-15.2030207740699,4.00806005992269,-3.79311201598189,0.00014877100383482,0.0341077687524078
"ENSG00000020426",82.473269825553,0.528746658002429,0.978286359463815,0.540482500739586,0.588864325908163,0.998874987290562
"ENSG00000020577",236.214812819138,-3.18679295897351,2.03628658322413,-1.56500218840894,0.1175823961826,0.776588252294286
"ENSG00000020922",45.9565412170829,-0.520916921755153,1.04245894258743,-0.499700180481175,0.617286205387215,NA
"ENSG00000021300",1775.09827082871,-5.5086960554195,3.26879434933936,-1.68523787877106,0.0919426856454965,0.704562712189429
"ENSG00000021574",66.0721903333574,-0.157052251218839,1.09294539959814,-0.14369633769133,0.885740263284337,NA
"ENSG00000021776",153.175205696863,0.0775649786243263,0.584392007118638,0.132727651438566,0.894408773650948,0.998874987290562
"ENSG00000022267",271.064307680018,-4.36639825878786,4.2330991368443,-1.03148972363613,0.302311224798725,0.99809201677922
"ENSG00000022556",43.9941786606256,11.9228822991431,4.6106091806019,2.5859668065786,0.00971062816140206,NA
"ENSG00000022840",1417.95895014352,1.52588478010748,0.828176324076718,1.84246365870045,0.0654073575945278,0.612267905776001
"ENSG00000022976",51.2082293393353,2.31872680313674,1.15030177430387,2.01575521739934,0.04382557849137,NA
"ENSG00000023171",150.800453432038,0.398159704066133,3.94141037582757,0.101019601132636,0.91953490031741,0.998874987290562
"ENSG00000023191",1210.42242276021,-0.718650520949981,0.975786129304082,-0.736483640592957,0.461436419850893,0.998874987290562
"ENSG00000023318",286.062850941324,-1.36660289845202,1.10953755926059,-1.23168691951514,0.218066057898692,0.924959958749068
"ENSG00000023330",135.989135677333,-0.502300513770227,1.97573870666477,-0.254234283144737,0.799314566378733,0.998874987290562
"ENSG00000023516",378.396211987849,-1.07294911044384,1.6691121794011,-0.642826242409201,0.520336853062962,0.998874987290562
"ENSG00000023608",41.9332767002081,-0.147805501164865,1.04480762251906,-0.141466714043014,0.887501253903192,NA
"ENSG00000023697",77.1410954179531,-0.318902831966932,1.61009918003626,-0.198064091902557,0.842994918754352,0.998874987290562
"ENSG00000023734",315.734922467365,0.390228563067189,0.541626690992553,0.720475134547153,0.471232504064106,0.998874987290562
"ENSG00000024422",1075.82817769758,-6.16862184918729,3.13861195628761,-1.96539805974728,0.0493681838883607,0.552258595932491
"ENSG00000024862",128.227410303784,-1.81273222380477,1.33464326499065,-1.35821479143902,0.174395538439889,0.884706200978105
"ENSG00000025423",246.531430964966,-1.60182113454619,4.27015309590176,-0.375120305659185,0.707570996128619,0.998874987290562
"ENSG00000025708",58.0125083175451,-1.71730688876568,2.5243734153391,-0.680290355749523,0.496320629916268,NA
"ENSG00000025772",219.084094412539,0.0113835456238675,1.61612221785121,0.00704374056499451,0.994379954625347,0.999585647554296
"ENSG00000026508",52.7798341688709,-6.84020230868299,3.5401630804405,-1.93217152805059,0.0533383381501177,NA
"ENSG00000027075",172.266926213169,8.43155315751305,2.62854488968343,3.20768847836893,0.001338063509088,0.106800836257947
"ENSG00000027697",57.6019132613088,0.0571258125464567,1.58963240977954,0.0359364921066117,0.971332998156181,NA
"ENSG00000028137",112.59733898925,-5.85182085285577,4.44415264274622,-1.31674614336372,0.187923730856689,0.892120400122239
"ENSG00000028203",76.4644502772077,1.76073162043708,1.18188370943559,1.48976723037999,0.136285450260597,0.81847089600175
"ENSG00000028277",84.9871660960147,-0.60183095539945,3.15661703988199,-0.190656943112095,0.848794374225746,0.998874987290562
"ENSG00000028528",347.103487845389,-2.21071938149641,1.04463050189809,-2.11626922388303,0.0343219166790602,0.476533878521485
"ENSG00000029364",344.426684175737,0.678623814154592,1.17185234534196,0.579103516626542,0.562519327342012,0.998874987290562
"ENSG00000029725",340.305918795049,0.107997216954411,0.981139699961246,0.110073231119561,0.912351297603858,0.998874987290562
"ENSG00000030582",1172.43506127252,-1.2373300846155,1.95068604191399,-0.634305089609113,0.525881735603129,0.998874987290562
"ENSG00000031823",270.553909207044,-0.408383561872587,0.694222267418385,-0.588260534182013,0.556357431346018,0.998874987290562
"ENSG00000032444",987.904196666696,-1.73933992742563,0.955789789600752,-1.81979337543685,0.0687904769501527,0.622719663460712
"ENSG00000033011",53.7697267427647,-0.393843945021576,1.06312693864831,-0.370458061689527,0.711041219106287,NA
"ENSG00000033030",155.715126269867,1.24251133442953,0.975033813468497,1.27432640516285,0.202547762266243,0.906063937315483
"ENSG00000033170",79.3274497925092,0.352358548231868,1.79165445300679,0.196666576884026,0.844088467025902,0.998874987290562
"ENSG00000033327",737.650942199327,-2.87024387818374,1.55675738444515,-1.84373230335229,0.065222162815545,0.612237606603312
"ENSG00000033627",1122.49890679773,0.618007385419297,1.92997971168906,0.32021444664744,0.748805772481053,0.998874987290562
"ENSG00000033800",162.279855751174,-0.32172918783239,0.75236609400478,-0.427623188227228,0.668925480919855,0.998874987290562
"ENSG00000034053",121.952252057411,0.111857916456076,3.56335020671928,0.0313912217342964,0.974957541744127,0.999567073577563
"ENSG00000034063",72.3177656782207,-1.2329978738776,4.08758716732462,-0.301644423324828,0.762923139493676,NA
"ENSG00000034510",2685.72374716936,0.86859769136522,1.7444966346347,0.497907347093912,0.618549348584547,0.998874987290562
"ENSG00000034713",405.800009523024,0.0355926972934513,1.3199200799014,0.0269657972747184,0.978487013926131,0.999567073577563
"ENSG00000034971",71.8969754312267,0.398153746020323,6.74440967893967,0.059034632380594,0.952924523552588,NA
"ENSG00000035862",508.687805376524,-5.77174651327907,2.33598982415131,-2.47079266082677,0.0134813957432413,0.297003402139366
"ENSG00000036672",296.222186266235,-0.016874470050777,2.55435602001265,-0.00660615431778903,0.99472908980179,0.999585647554296
"ENSG00000037042",393.760789195834,-1.52783371073346,1.92811018486908,-0.792399585212088,0.42812772120358,0.998874987290562
"ENSG00000037757",218.007471024956,0.200980812281174,1.13992919849046,0.176309908148087,0.860050478390942,0.998874987290562
"ENSG00000037965",62.9630169089061,-0.935983262872431,4.24614981508507,-0.220431050159185,0.825535465526629,NA
"ENSG00000038358",864.452289246124,0.766735236775795,1.06185616201116,0.722070713724162,0.470251002751949,0.998874987290562
"ENSG00000039068",757.906381726805,14.5380800757423,5.07688335223602,2.86358363332089,0.00418878217944922,0.155923805610877
"ENSG00000039523",1247.63023398881,-1.46551484479917,1.09356849568892,-1.34012167557546,0.180205790193921,0.888571293029811
"ENSG00000039650",250.014395164342,0.561894981616629,0.857491252447312,0.655277800225904,0.512288911224867,0.998874987290562
"ENSG00000040633",173.842617118577,-0.56988019827001,0.913367269512228,-0.623933238350382,0.532671430489199,0.998874987290562
"ENSG00000040731",84.7843301733006,0.398156041417012,5.82731323802453,0.0683258347636015,0.945526259012815,0.998874987290562
"ENSG00000041353",49.4616275991602,3.8281316462645,3.17152114329029,1.20703330462209,0.227419318153447,NA
"ENSG00000041357",381.508622639598,0.118236555674264,1.01601269671083,0.116373108384408,0.907356846968087,0.998874987290562
"ENSG00000042088",81.4789452929143,1.47677151151654,1.23690713574344,1.1939227035253,0.232508205621771,0.948479600441609
"ENSG00000042286",92.3765581848733,-2.7556373682007,1.94219705079489,-1.41882481341061,0.155950096627434,0.859395096885302
"ENSG00000042429",90.3429677547606,-0.587481764730497,0.691174370793082,-0.849976199285857,0.395338318856857,0.998874987290562
"ENSG00000042753",823.04562368972,-0.697458366378325,0.751925631979431,-0.927562961967766,0.353634317700965,0.998874987290562
"ENSG00000043039",38.4497464809377,9.81806605647171,3.76215542443833,2.60969177208767,0.00906238354071882,NA
"ENSG00000043591",87.1841549651378,2.51362601792564,3.01250605099508,0.834397002155511,0.404057306010715,0.998874987290562
"ENSG00000044090",66.3748709943698,-0.810650747887988,1.06226763975418,-0.763132300703033,0.445384498240708,NA
"ENSG00000044574",1074.04444327597,-0.689649778018299,1.32962276835814,-0.518680782572564,0.603983365068213,0.998874987290562
"ENSG00000046604",220.5588504427,1.50198794007013,3.77666019648953,0.397702695483765,0.690849350275387,0.998874987290562
"ENSG00000047346",116.494781724664,0.24615953806291,1.21294797316083,0.202943195841649,0.839179431322796,0.998874987290562
"ENSG00000047597",56.5615296924673,1.98310915754687,2.82764563595165,0.701328742305239,0.483097880459341,NA
"ENSG00000047621",81.2184300526671,-0.988859483514928,1.27518647705768,-0.775462649036702,0.438066328020376,0.998874987290562
"ENSG00000047662",100.771627432635,1.45401432406047,1.50522327121677,0.965979168582143,0.334054604953826,0.998874987290562
"ENSG00000048028",192.262089832921,-0.141765756466886,1.61114897746546,-0.0879904704342743,0.929884250256341,0.998874987290562
"ENSG00000048544",77.8870723785866,-0.376069839603398,1.06728758036474,-0.352360363337948,0.724568023679343,0.998874987290562
"ENSG00000048740",103.217876992403,-5.79657295523015,2.66038656728247,-2.17884612203226,0.029343101350425,0.439942748719219
"ENSG00000049130",61.0992213326214,2.50249571577399,1.71232272524579,1.46146265471935,0.143888517085728,NA
"ENSG00000049239",396.968774216147,0.199312069830468,2.24832303939649,0.0886492138086921,0.929360695053578,0.998874987290562
"ENSG00000049449",43.1266707880994,-1.53472140535975,1.43661751228509,-1.06828810886386,0.285390570705694,NA
"ENSG00000049759",465.793373481275,1.33135082645103,1.25976108995685,1.05682802641303,0.290590080941779,0.99553505206457
"ENSG00000049769",86.3679904046476,4.62054468638805,2.01362341962746,2.29464190838767,0.0217536544750154,0.381838536679336
"ENSG00000050130",92.2688820451328,1.03400584320189,1.09316567537583,0.94588209865481,0.344208724991406,0.998874987290562
"ENSG00000050165",1145.38523698566,-12.7141783663786,3.8576350507918,-3.29584789617902,0.000981251262723485,0.0985358826148839
"ENSG00000050405",525.149851750276,-0.0245727928616087,1.48461113428523,-0.0165516695208132,0.986794281404774,0.999567073577563
"ENSG00000050426",320.58271659131,-0.6213770655192,0.979585007744374,-0.634326843108802,0.525867541807742,0.998874987290562
"ENSG00000050555",23.9485270867143,-3.62943729375091,4.85428318914957,-0.747677288762949,0.454654833271726,NA
"ENSG00000050628",85.2621286116014,3.72003437984661,5.71819219960574,0.650561270064182,0.515329738322285,0.998874987290562
"ENSG00000050820",1115.69929740979,0.244401248272329,1.10148655441104,0.221883097250341,0.82440488901944,0.998874987290562
"ENSG00000051009",287.758330440571,1.23960151003662,0.880797149879415,1.4073632166116,0.159319712637706,0.864249395941726
"ENSG00000051108",317.850233583646,0.632396406399788,1.1657101120817,0.542498859575361,0.587474892870196,0.998874987290562
"ENSG00000051128",208.421437798192,-1.45307715334321,1.87443792409791,-0.775206868503001,0.43821743022184,0.998874987290562
"ENSG00000051523",858.695080202613,12.5167121745646,3.96841163985787,3.15408614591526,0.00161001552680231,0.11034995309099
"ENSG00000051620",179.053362605415,1.09205733571375,2.04968802260578,0.532791977934968,0.594177587569805,0.998874987290562
"ENSG00000052344",90.5431326922272,11.4067915723407,4.61316957389127,2.47265819945112,0.0134112341410342,0.297003402139366
"ENSG00000053254",289.854010362469,3.11883970386665,1.50688772489403,2.06972268228277,0.0384783214026511,0.50210471913309
"ENSG00000053438",377.939902491546,-1.5404305388459,2.65265730272168,-0.580712230436018,0.56143441739162,0.998874987290562
"ENSG00000053501",78.4548453662957,-0.353909539622518,0.924689010107393,-0.382733584755609,0.701917310046789,0.998874987290562
"ENSG00000053702",548.939323732481,0.470917443718388,2.68000870931217,0.175714893045721,0.860517934396167,0.998874987290562
"ENSG00000053747",361.129682371572,-0.390330551369869,3.60989074635305,-0.108128078880007,0.913894095002761,0.998874987290562
"ENSG00000053770",60.8241864518185,1.25729964509248,1.00217533426454,1.25457053482081,0.209634705418455,NA
"ENSG00000054148",287.976501065851,1.09158664323958,0.769853591346962,1.41791459507217,0.156215700733326,0.859395096885302
"ENSG00000054598",170.956953870482,-6.30917600078751,2.27336049463401,-2.77526420278682,0.00551568798850616,0.184625897165656
"ENSG00000054690",656.998995139117,0.344941379595232,2.66696339087434,0.129338625635257,0.897089709260793,0.998874987290562
"ENSG00000054965",242.151328042585,0.595820665011175,1.33845723390547,0.445154802049696,0.656207887322453,0.998874987290562
"ENSG00000054967",42.072506966285,0.299478179260003,1.51994433444008,0.197032333667881,0.843802235110427,NA
"ENSG00000055070",116.160950367223,-0.207922763752604,1.52020428128168,-0.136772910267892,0.891210296856524,0.998874987290562
"ENSG00000055130",169.243685637111,-0.0185282095896651,0.799504875331105,-0.0231746048852947,0.981510995532041,0.999567073577563
"ENSG00000055211",44.9678119753655,0.66119664345555,1.2703798893978,0.520471591981026,0.60273492285617,NA
"ENSG00000055483",44.2053208226203,0.22621003149005,0.875998927606446,0.258230945679511,0.796228676418135,NA
"ENSG00000055813",57.3893569413853,7.16272471635194,3.40314623281805,2.10473609605094,0.0353142865648082,NA
"ENSG00000056345",55.2793838399142,-11.2043147313933,4.0336226850311,-2.77772999764526,0.00547400838996276,NA
"ENSG00000056558",119.480803035176,-2.4238346947648,1.8516162625144,-1.30903726859331,0.190521726798511,0.893238671352847
"ENSG00000056661",436.616824332465,3.60768831442899,1.82331541332569,1.9786419223258,0.0478563361345181,0.55189351484983
"ENSG00000057294",161.286433677492,9.03060927642664,3.91690658321215,2.30554624793244,0.0211359997328945,0.378693970318001
"ENSG00000057704",160.24080869431,1.72936444434841,2.21241738992764,0.781662832800718,0.434412749964474,0.998874987290562
"ENSG00000058272",303.550511559771,1.05023902631884,0.947987752726565,1.10786138670904,0.267921683856186,0.977099519333624
"ENSG00000058335",245.420590796594,6.8407285598,5.17533467925799,1.32179443142425,0.186236613146568,0.891577209587711
