"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0000179",1552.12104565235,2.64263859387377,0.296313423526479,8.91838973213991,4.73116886901087e-19,2.23518880470099e-17
"FBgn0000180",453.359695323225,-6.18214964588151,0.532543237401189,-11.6087281026239,3.72109367275318e-31,2.77221478620112e-29
"FBgn0000181",4856.56678086283,-0.0471070488735022,0.308570933984246,-0.152661977151442,0.878664847051469,0.941963946278523
"FBgn0000182",0,NA,NA,NA,NA,NA
"FBgn0000183",6807.77755596004,-0.244956474217913,0.271269087466161,-0.903001799821622,0.366524939711825,0.597793201730528
"FBgn0000206",7.11063408180284,0.945984793423033,0.789238783755452,1.19860403833898,NA,NA
"FBgn0000210",2090.88676647843,-0.766953882009161,0.423941566253164,-1.80910281760662,0.0704350314412293,0.209060153082533
"FBgn0000212",2821.15754107061,-0.181850695483678,0.328311784435532,-0.553896339104412,0.579649790690846,0.766191673482725
"FBgn0000216",2.40707141883479,0.628460970918822,0.649519822330157,0.967577815661136,NA,NA
"FBgn0000221",390.213516668562,-1.97287627537112,0.461637638242511,-4.27364692983442,1.92301461970107e-05,0.000248187910264304
"FBgn0000227",0.798526750344523,-0.687242133979159,0.635820931288284,-1.08087371799272,NA,NA
"FBgn0000228",3637.78006558302,-0.0895721868687988,0.222031717317366,-0.403420682193647,0.686638774340452,0.838705578192367
"FBgn0000229",21621.7427187665,0.237534020493965,0.241094464758406,0.985232160895902,0.324510046565071,0.558138838746707
"FBgn0000233",13.3620081028092,0.260372359374832,0.891220414032439,0.292152598027624,0.770169952556147,0.888834126609424
"FBgn0000239",4091.47507308636,0.0119120590446832,0.316771294316365,0.0376046038842977,0.970002937151101,0.988621590811944
"FBgn0000241",4.55495925616769,-0.388813831310999,0.745762412993998,-0.521364210017016,NA,NA
"FBgn0000244",3.94236236332763,-0.399204096603129,0.84031199706813,-0.475066520525665,NA,NA
"FBgn0000246",230.602496395835,-0.383691241786369,0.486235002418721,-0.789106584013368,0.430049714120073,0.654467548908376
"FBgn0000247",4222.44640526609,-0.237964210248269,0.286282406124722,-0.831221916391878,0.405848275997356,0.630718959087676
"FBgn0000250",2180.34916151611,0.106823177903227,0.253264774310715,0.421784585692808,0.67318225775962,0.829909644399429
"FBgn0000251",5.86684094889692,0.234284738539093,0.705127387816631,0.332258741593539,NA,NA
"FBgn0000253",182131.586052377,-1.70170222816791,0.331886574454353,-5.12736084900582,2.9383200438538e-07,5.53650381803969e-06
"FBgn0000256",1791.01389486968,-0.0121880128734865,0.296042527632023,-0.0411698041189408,0.967160526077056,0.987658128959963
"FBgn0000257",1955.45998911953,0.438870613712792,0.345442280414453,1.27046004092564,0.203920807906839,0.424174296628477
"FBgn0000259",11249.5633725833,0.648336472695578,0.221322304455631,2.92937702004433,0.00339642182800127,0.0210996442618296
"FBgn0000261",1329.8809356043,0.0591714572970259,0.230664439265985,0.256526135911196,0.797544601903612,0.903141795596638
"FBgn0000273",35194.3537163192,-0.18511252129022,0.185805219695189,-0.996271910950051,0.319118047738012,0.553385549210858
"FBgn0000274",2.42265807721725,-0.49652944149714,0.648789119538905,-0.765317152436254,0.444082712696192,NA
"FBgn0000276",0,NA,NA,NA,NA,NA
"FBgn0000277",0,NA,NA,NA,NA,NA
"FBgn0000278",0,NA,NA,NA,NA,NA
"FBgn0000279",0.499928974981721,-0.110525150255014,0.627423679461375,-0.176157122966569,NA,NA
"FBgn0000280",0,NA,NA,NA,NA,NA
"FBgn0000281",0,NA,NA,NA,NA,NA
"FBgn0000283",4915.9190237807,-0.511331246320769,0.448584295841946,-1.13987772434399,0.2543372466195,0.483370532478387
"FBgn0000286",5765.67854924634,0.440849439735595,0.265206619966739,1.66228670985243,0.0964553012608656,0.259882153672047
"FBgn0000287",6.79440944460266,-0.42954113382668,0.896084538012942,-0.47935335964973,0.631687267723885,0.802978237026621
"FBgn0000289",31347.023818096,0.330719223119867,0.165607968844191,1.99700066022196,0.0458251112706069,0.155386349900771
"FBgn0000299",2482.82794262336,1.06457814277575,0.281485178917863,3.78200424927661,0.000155570705895526,0.00155906430448378
"FBgn0000303",56567.7258254005,0.181478738183051,0.178233722178009,1.01820652099607,0.308579821123511,0.542986113296003
"FBgn0000307",3304.32997392352,-0.0255732346276647,0.273202961215005,-0.0936052615020493,0.925422729894643,0.965483629988516
"FBgn0000308",8972.60619313238,0.367280957088953,0.288508916965076,1.27303156156318,0.203006842414097,0.423094742582424
"FBgn0000316",2298.59820081311,0.017238841834986,0.271821050134091,0.0634198191290998,0.949432205635179,0.978674818721068
"FBgn0000317",101.925956713344,0.581396958010801,0.786378096846283,0.739335137057421,0.459703518142177,0.679729553161372
"FBgn0000318",1482.50144442137,-0.0100159337236486,0.431061057934477,-0.0232355336657923,0.981462394485773,0.992945084152795
"FBgn0000319",8234.19187106381,-0.715146517615787,0.3300213913737,-2.16697019135341,0.0302371271085687,0.116162862374648
"FBgn0000320",6.24334665803581,-0.19847471762878,0.896582998616691,-0.221367924592592,0.824805965368378,NA
"FBgn0000326",991.021224482571,-0.642805415129568,0.272282328136262,-2.36080475559868,0.0182353283845337,0.0798413903274
"FBgn0000330",1096.6553526845,0.615360120148236,0.255854787553638,2.40511473727741,0.0161673888724853,0.0727897954428962
"FBgn0000337",2.81004774560759,0.295120873059387,0.652424332978957,0.452344981849268,0.651020475576497,NA
"FBgn0000339",3524.70788162424,0.405526463701442,0.348944310846456,1.16215238677407,0.245173571135721,0.473352651655658
"FBgn0000346",26538.6068885365,0.27464061800401,0.313315182914862,0.87656338722225,0.380723833001914,0.609674325830612
"FBgn0000351",12.5373782373008,-1.0068053978025,0.897674518878608,-1.12157065465133,0.262045034630448,0.492606009393612
"FBgn0000352",1577.54651590934,0.00565105087001895,0.345519862539381,0.0163552127755748,0.986951009992531,0.994964186432579
"FBgn0000355",13.2508157430682,0.600507400187866,0.886641912672654,0.677282893584089,NA,NA
"FBgn0000356",0.489623742332484,-0.236185892377126,0.628365721413781,-0.375873292142232,0.707011096809148,NA
"FBgn0000357",34.5823328235798,-1.08291094976646,0.831989266341886,-1.30159245266208,0.193055741217606,0.410211683565713
"FBgn0000358",1.84340035330455,0.0441053886685588,0.64234190670221,0.0686634146213444,NA,NA
"FBgn0000359",22.4212350088617,0.0141654552480649,0.712080519086735,0.0198930526371266,NA,NA
"FBgn0000360",16.6361674193272,-0.500736481233481,0.862149631557076,-0.580799971263841,NA,NA
"FBgn0000370",16406.1228920469,0.85911736286614,0.204827831407478,4.19433900638746,2.73668438615702e-05,0.00033850304316642
"FBgn0000376",927.520725674015,-0.435369976218086,0.461625763330708,-0.943123219719841,0.345617880212352,0.578678297884946
"FBgn0000377",1019.20508120409,-0.45734023317268,0.3401359933912,-1.34458052678559,0.178760735416817,0.391430640405127
"FBgn0000382",14820.2550543085,0.111662829567098,0.210719597944522,0.529911933471399,0.596172991860276,0.778053554260446
"FBgn0000384",1909.748417538,0.700727913394317,0.192797910915192,3.6345202604532,0.000278498372390616,0.00253978977081273
"FBgn0000392",0,NA,NA,NA,NA,NA
"FBgn0000394",12.8059221543168,0.738552306177806,0.838507516535662,0.880793900607085,0.378429381653594,0.607607520111913
"FBgn0000395",324.213824716117,1.21924941419928,0.576802226320092,2.11380843998799,0.0345316318178927,0.127208004717124
"FBgn0000404",141.343155129203,0.806445745428352,0.679221311636376,1.18730924900673,0.235105661205595,0.461024160513502
"FBgn0000405",31.0025197832942,-0.59966272874692,0.896363845972438,-0.668994774210649,0.503498811506028,0.715222351046624
"FBgn0000406",0.730162631810504,-0.863259792452032,0.632765444695452,-1.36426506802614,NA,NA
"FBgn0000409",46246.4168366843,0.471075979789546,0.367513855093383,1.28179107606664,0.199915945507325,0.419632841837547
"FBgn0000411",258.478408902366,-2.97456251809465,0.735082063945191,-4.04657202779531,5.19731375003371e-05,0.000598525370619221
"FBgn0000412",5573.60834244991,-0.291605998182723,0.290106277749461,-1.00516955525712,0.314815212270739,0.54906993172017
"FBgn0000413",6087.10147744584,-0.0668202427693449,0.285360989620347,-0.234160397531017,0.81486045855935,0.912466590489919
"FBgn0000414",8954.68548141118,-0.281931912658553,0.257717762485408,-1.09395607791882,0.273974242091161,0.505320993078061
"FBgn0000416",8528.08646003363,-0.441882910409842,0.333568632658321,-1.32471361856877,0.185266154503141,0.399842832942786
"FBgn0000422",8282.14241137455,-5.82690127084453,0.514762325069515,-11.3195954464182,1.04955137644483e-29,7.52955931916164e-28
"FBgn0000426",394.843781241883,0.684558957118763,0.483108919078878,1.41698679135128,0.156486789319161,0.359652243606093
"FBgn0000427",2.24630541404305,-0.353407500988245,0.695511335424987,-0.508126155517362,NA,NA
"FBgn0000439",0.730162631810504,-0.863259792452032,0.632765444695452,-1.36426506802614,NA,NA
"FBgn0000442",13.3503721790544,1.79599471053122,0.894602682539006,2.00758922992936,0.0446869599800341,0.152930461981141
"FBgn0000447",1510.54484535751,-0.0507395785468404,0.238623893309957,-0.212634107352079,0.831612365926513,0.919635277917136
"FBgn0000448",1977.58749432933,0.596870308658233,0.35533787793782,1.67972610215981,0.0930106187964108,0.253459938904642
"FBgn0000449",0,NA,NA,NA,NA,NA
"FBgn0000451",5.16408410679504,1.62891603866337,0.873565005028063,1.86467638846298,0.0622267783219312,NA
"FBgn0000454",381.984745957517,-0.354432714987401,0.486945563105422,-0.727869277064688,0.466693611710901,0.685876726770877
"FBgn0000455",1106.5508943594,-0.2279453480838,0.355024585617848,-0.642055106372725,0.520837403527716,0.72575526225592
"FBgn0000459",66.0904936408772,1.4514155562341,0.789123259126519,1.83927610731013,0.0658745854292,0.199748077608579
"FBgn0000463",23.9572486875822,-0.93466346441122,0.868140618102356,-1.0766268101293,0.281647021818311,0.513700829813623
"FBgn0000464",21736.2863996001,-1.15891394986064,0.289280147812282,-4.00619938362543,6.17035689134593e-05,0.000694075569020735
"FBgn0000473",33.3128877271817,-4.49016293896666,0.819677924942313,-5.47796006496413,4.30257202773629e-08,9.21911727624468e-07
"FBgn0000477",5.93230942583973,0.322644783841739,0.751419726394564,0.429380241838795,0.667646530183789,NA
"FBgn0000479",20820.4606878118,0.0256010647244409,0.227731848605477,0.112417586214707,0.910492311930521,0.958888710086904
"FBgn0000482",840.217558059455,-0.570859481933544,0.523734621385111,-1.08997850939051,0.275722610821383,0.507413568547249
"FBgn0000489",29764.0425518931,-9.02916723363424,0.46257949129423,-19.5191689289379,7.54555785440801e-85,2.92314911279766e-82
"FBgn0000490",2.5180088181687,-0.280949106294736,0.656267290703874,-0.4281016443672,NA,NA
"FBgn0000492",3.81020575074454,-0.417621560451343,0.653498183908139,-0.639055426219894,0.522786875532122,NA
"FBgn0000497",10.6829792529227,-0.301266594332753,0.861068481980114,-0.349875301021308,0.726432283866822,0.865161912106514
"FBgn0000499",1972.77907583259,-0.0479311067674074,0.32382850395077,-0.148013859751809,0.882331830223165,0.944399345247845
"FBgn0000500",0,NA,NA,NA,NA,NA
"FBgn0000504",10.59933613615,-0.308870394678254,0.841353200192179,-0.367111451656336,0.713535885596187,0.856756143317514
"FBgn0000520",1152.86191262761,0.158513613142553,0.321917588161817,0.492404326360925,0.622433541464191,0.797073760290981
"FBgn0000524",5.32406770966904,-0.849060588929041,0.891624308656126,-0.952262719495347,0.340963759670427,NA
"FBgn0000527",17.6758091341661,0.213078225232898,0.889728124251642,0.239486894282588,0.810728057682901,0.91078775532524
"FBgn0000529",8445.06496182498,-5.58036080631235,0.865173414012534,-6.44999108378926,NA,NA
"FBgn0000533",7.08886360529726,-0.650748675283674,0.789896562127051,-0.823840369087471,0.410030266433737,0.634875000865026
"FBgn0000535",4078.73894910677,-2.08135200637503,0.3936562683974,-5.28723196723972,1.24181125200943e-07,2.53732953074079e-06
"FBgn0000536",4480.62821051997,0.566080991175582,0.222302545358518,2.54644403761835,0.010882665933738,0.0540228701016161
"FBgn0000541",10479.1583706404,-0.305516869583782,0.260540506077769,-1.17262714417461,0.24094535925963,0.468397391495286
"FBgn0000542",7.72101378195684,-0.480487221947213,0.884773492970693,-0.543062406101184,0.587086835524771,0.771124844737166
"FBgn0000543",2289.13066907618,0.719654683466161,0.287796300614469,2.50056961097011,0.0123993762393217,0.0592341756267658
"FBgn0000546",8891.09062632357,-0.02609580123436,0.277626043265351,-0.0939962293430014,0.925112152024475,0.965425622021958
"FBgn0000547",2304.52371467064,-4.39045856015434,0.587858367615875,-7.46856522253878,8.10739292621638e-14,2.95188347708292e-12
"FBgn0000551",8.75106048983788,0.120580810674292,0.896913210545937,0.134439775506145,0.893054830797849,0.950569956729
"FBgn0000552",1.34237143739329,-0.109892449670869,0.627360644233687,-0.17516631092647,NA,NA
"FBgn0000556",5820.39459580226,0.272844568823613,0.305987595876017,0.891685063384616,0.372561761753621,0.601915880909345
"FBgn0000557",39712.6047248665,-0.537684573211566,0.228922406509037,-2.34876341469152,0.0188358707234333,0.0817318136005606
"FBgn0000559",39115.6312660673,-0.873468242703242,0.266971335896242,-3.27176788388517,0.00106877283289961,0.00798210794243791
"FBgn0000560",4.97793304583136,0.124598957820289,0.676374204225147,0.184216010962496,NA,NA
"FBgn0000562",1175.95202725141,-1.97918873497354,0.465761150541784,-4.24936414870863,2.14378175281487e-05,0.000273191135210685
"FBgn0000564",1.37664399606516,-0.540113488811335,0.643876112473643,-0.838846912236467,0.401555221622956,NA
"FBgn0000565",1566.12085244517,0.746566337384775,0.352121040037727,2.12019803560954,0.0339893480192865,0.125701130328993
"FBgn0000566",908.364460542967,-0.622305417039713,0.303209175006772,-2.05239639277345,0.0401311548190798,0.142422987589092
"FBgn0000567",1221.02032209227,0.682248957174386,0.316919264693466,2.15275318726452,0.0313380809950039,0.119116685414683
"FBgn0000568",34861.5839231082,-0.121570591607592,0.260064899061312,-0.467462514343125,0.640169005379582,0.809404284216874
"FBgn0000575",31518.7043134925,1.2560467040571,0.195759878089347,6.41626218976204,1.39660836727775e-10,3.87568826277506e-09
"FBgn0000576",1.00822586873801,-0.307609646103774,0.641913966110203,-0.479206969070624,0.631791396894934,NA
"FBgn0000577",3.66849811021758,0.205463002467295,0.780748087970266,0.263161710714455,0.792425941318328,NA
"FBgn0000578",1892.16556142682,0.318974381046738,0.280977620765045,1.135230557431,0.256278729336183,0.48582100090447
"FBgn0000579",65032.0377996878,0.260107955636962,0.215247438508542,1.2084137095394,0.226888169037693,0.451584857609957
"FBgn0000581",8105.00757736831,0.194527396375316,0.335986843664125,0.578973254589036,0.562607219801485,0.755630415168129
"FBgn0000588",353.926581300165,-0.494481158110857,0.5081051794554,-0.973186611954743,0.330460563505651,0.56387251334132
"FBgn0000591",0.385691781203725,-0.463805846113066,0.628408868673419,-0.738063813599843,0.460475672047025,NA
"FBgn0000592",8.62018483548187,0.140504586451638,0.885662064764545,0.158643563997507,0.873949704299273,0.939736081507545
"FBgn0000594",0,NA,NA,NA,NA,NA
"FBgn0000606",0.744334732897764,-0.246793765872637,0.627360644233687,-0.393384201162462,0.694035736682228,NA
"FBgn0000611",11993.1969479468,0.491707222075711,0.270904795166168,1.81505543958389,0.0695153901394133,0.207118791849314
"FBgn0000615",5.08743292608226,0.30123922229074,0.77763181454045,0.387380270017322,0.698474708046526,NA
"FBgn0000617",253.539354763812,-0.394507486426547,0.368593310981959,-1.07030560423235,0.284481772664641,0.516633408636236
"FBgn0000618",108.639052523094,-0.212114246098306,0.610920953321621,-0.347204077622523,0.728438007676425,0.866378743011933
"FBgn0000625",7.26877885586211,-0.523919763926649,0.8852926854576,-0.591804012992426,0.553981835653872,0.748927146609122
"FBgn0000629",2176.82595312633,0.401491171580416,0.304217498086223,1.31975042233311,0.186918359228189,0.401932573073937
"FBgn0000633",11005.5411086844,4.06023068376314,0.348469242171898,11.6516185430226,2.25141548174189e-31,1.70351241723986e-29
"FBgn0000635",2075.4933391317,1.62865837994705,0.437158429351305,3.7255563900799,0.00019488487797559,0.00189504020400962
"FBgn0000636",1649.45063931624,-1.96909805630651,0.386179604860565,-5.09891778727538,3.41600866894709e-07,6.38688107311826e-06
"FBgn0000639",1.43856872726985,-0.407187956875457,0.722959303813057,-0.563223897566366,0.573282431944336,NA
"FBgn0000640",0.745002735341778,-0.241125486678612,0.631618441827219,-0.381758148133003,0.702640764688408,NA
"FBgn0000644",9.36389492204019,0.0330581250388646,0.85168928917366,0.0388147713715395,0.96903806785807,0.988614449259769
"FBgn0000658",0.812330288436984,-0.0385042084494696,0.632344792718486,-0.0608911607921019,0.951445889050601,NA
"FBgn0000659",325.872666271592,-2.81922648553109,0.836572432712856,-3.36997296981068,0.000751755574473271,0.00598746113385989
"FBgn0000662",12106.2443951113,0.819623784878754,0.196284730328791,4.1756879585377,2.97086832371678e-05,0.00036192276371317
"FBgn0000667",3360.77880175024,0.215262071217851,0.379344723356372,0.567457665716957,0.57040328096524,0.760454328736536
"FBgn0000709",1271.67906067399,-0.367925057725939,0.421227522030032,-0.873459207871292,0.382412831163039,0.610561864459946
"FBgn0000711",20123.6746324789,-0.592885416179458,0.239886557892454,-2.47152412952317,0.0134538471552962,0.0627651780823911
"FBgn0000715",1.44927827513164,-0.25386467018144,0.665012584413177,-0.381744159631891,0.702651141537942,NA
"FBgn0000719",524.625570891692,1.60770126505281,0.586207025925196,2.7425486115855,0.00609644254677663,0.0339333598077768
"FBgn0000721",11.3415957577749,0.109977398931343,0.878870552876799,0.125134922966022,0.90041673605126,0.954733532806707
"FBgn0000723",108.888009589488,-0.208715312934433,0.574569003929796,-0.363255434085225,0.716414081197649,0.858746937612817
"FBgn0000808",6.5759807117068,0.119014060668023,0.817334251259562,0.145612471867679,0.884227321804739,NA
"FBgn0000810",931.079781377257,0.0129478522000105,0.425023507357651,0.0304638495891831,0.975697123840001,0.991046318237064
"FBgn0000826",2.0816731313559,0.274158377286627,0.647663605550431,0.423303664027297,NA,NA
"FBgn0000927",3.28568199525788,-0.262877769826141,0.752564465963162,-0.349309304007198,0.726857114274876,NA
"FBgn0000928",1.41494175071651,0.0218585678290176,0.639879707820149,0.0341604329093077,0.972749218077038,NA
"FBgn0000964",83.6633701572858,-2.2189005970193,0.825256289692156,-2.68874121255958,0.00717219972468099,0.0388711551950394
"FBgn0000996",147.073202166973,0.0823669817763748,0.495320264001464,0.166290353459336,0.867928457180253,0.937463597283647
"FBgn0001075",24.8644518198689,0.565874051337117,0.891012062726441,0.635091347254691,0.52536884003692,0.729490640251981
"FBgn0001077",0.522751420426057,0.593420708184509,0.633328285114163,0.936987534162538,0.348764970243621,NA
"FBgn0001078",16262.2114662685,0.766460350040811,0.328041013031799,2.3364772073988,0.019466384160505,0.0837175535499516
"FBgn0001079",430.658015536909,-1.0063476471533,0.46489735585612,-2.16466631714883,0.0304132483324509,0.116654380237539
"FBgn0001083",22.5621419049233,0.263098456702405,0.893298137605958,0.29452480154891,0.768356914511942,0.888223527936042
"FBgn0001084",313.657612455686,-0.0962764457578666,0.360790811791486,-0.266848385854982,0.789585898045576,0.899451825755281
"FBgn0001085",1346.15523856655,5.02107344563551,0.415447516350907,12.0859392535024,1.25329680618952e-33,1.02865928541911e-31
"FBgn0001086",6.57687415339054,-1.29039145486934,0.777349145042874,-1.6599895466511,NA,NA
"FBgn0001087",4945.6797616369,1.85282245119871,0.223664326156395,8.28394265209349,1.19163008153031e-16,5.0618146226408e-15
"FBgn0001089",4.27132553295342,-0.333967489343452,0.78209705558714,-0.427015402957545,0.669368108787574,NA
"FBgn0001090",3976.8309803717,-4.16496846597187,0.374656471018237,-11.116766393097,1.03972372185493e-28,7.0913551029331e-27
"FBgn0001091",30461.1373076664,0.526108265158387,0.293844446474619,1.79043120082867,0.0733846182057312,0.215012008423583
"FBgn0001092",83745.3268353779,1.68050461492565,0.248648110954258,6.7585657838953,1.39364371168675e-11,4.28490138021782e-10
"FBgn0001098",31820.7108576651,-0.101071709419433,0.209923541961184,-0.481469150506814,0.630183100076215,0.801975689742401
"FBgn0001099",19.1587798736623,-0.238388220220837,0.68954296420345,-0.34571916848752,0.729553777197411,0.866835198495357
"FBgn0001104",28.6676837998203,-1.48574294552929,0.810958792540842,-1.83208192474769,0.0669392158909798,0.201951016919691
"FBgn0001105",39789.3977528902,0.0763779961976276,0.195481933824744,0.39071639359831,0.696006879877526,0.845138745187291
"FBgn0001108",1937.5134705662,-0.97518252837236,0.32176493787161,-3.03072962151481,0.00243963604795887,0.0160952827823445
"FBgn0001112",214.802469778154,-0.877771235552237,0.589141835083218,-1.48991496322486,0.136246596652618,0.327431337116776
"FBgn0001114",15.7355252119005,-1.0425412576671,0.897743243211561,-1.16129112143194,0.245523528936197,0.473495694493641
"FBgn0001120",9.43705822266807,0.0280308589466083,0.712260421777666,0.0393547894696277,NA,NA
